No,프로젝트,D/P&BOM 코드,D/P&BOM 내역,설계기능,도면종류,협력사,직영책임부서,작업 출도계획,작업 출도실적,일정 차이,일정 준수 여부
926,P2,DPBOM000001208,도장,F1,D1,자체 진행,D1,2023-01-19,2022-12-29,-21,False
927,P2,DPBOM000000713,가공,F2,D2,D5,D3,2023-05-07,2023-04-29,-8,False
928,P2,DPBOM000000714,족장,F3,D3,자체 진행,D4,2022-09-27,2022-08-31,-27,False
929,P2,DPBOM000000715,재마킹,F4,D6,자체 진행,D3,2022-04-01,2022-03-18,-14,False
930,P2,DPBOM000000716,가공,F4,D7,자체 진행,D3,2023-10-23,2023-10-03,-20,False
931,P2,DPBOM000000717,의장,F1,D8,자체 진행,D1,2022-03-17,2022-03-06,-11,False
932,P2,DPBOM000000718,공작,F2,D4,D5,D3,2021-10-13,2021-09-17,-26,False
933,P2,DPBOM000000719,철의장,F2,D5,D5,D3,2021-12-25,2021-11-29,-26,False
934,P2,DPBOM000000720,가공,F2,D2,D5,D3,2023-07-04,2023-06-06,-28,False
935,P2,DPBOM000000721,가공,F2,D2,D5,D3,2022-09-09,2022-08-28,-12,False
936,P2,DPBOM000001209,도장,F1,D1,자체 진행,D1,2022-05-19,2022-04-30,-19,False
937,P2,DPBOM000000724,가공,F2,D2,D5,D3,2022-12-06,2022-11-14,-22,False
938,P2,DPBOM000000725,족장,F3,D3,자체 진행,D4,2022-12-25,2022-11-26,-29,False
939,P2,DPBOM000000726,재마킹,F4,D6,자체 진행,D3,2021-09-02,2021-09-19,17,True
940,P2,DPBOM000000727,가공,F4,D7,자체 진행,D3,2022-06-29,2022-06-20,-9,False
941,P2,DPBOM000000728,의장,F1,D8,자체 진행,D1,2022-04-26,2022-04-19,-7,False
942,P2,DPBOM000000729,공작,F2,D4,D5,D3,2023-09-20,2023-09-15,-5,False
943,P2,DPBOM000000730,철의장,F2,D5,D5,D3,2023-10-20,2023-10-01,-19,False
944,P2,DPBOM000000731,가공,F2,D2,D5,D3,2023-10-19,2023-09-25,-24,False
945,P2,DPBOM000000732,가공,F2,D2,D5,D3,2023-11-29,2023-11-18,-11,False
946,P2,DPBOM000001210,가공,F2,D2,D5,D3,2024-05-03,2024-04-20,-13,False
947,P2,DPBOM000001211,도장,F1,D1,자체 진행,D1,2022-01-23,2022-02-15,23,True
948,P2,DPBOM000000733,가공,F2,D2,D5,D3,2022-11-13,2022-11-04,-9,False
949,P2,DPBOM000000734,족장,F3,D3,자체 진행,D4,2022-06-08,2022-05-16,-23,False
950,P2,DPBOM000000735,재마킹,F4,D6,자체 진행,D3,2022-06-08,2022-06-05,-3,False
952,P2,DPBOM000000736,가공,F4,D7,자체 진행,D3,2023-05-31,2023-05-03,-28,False
953,P2,DPBOM000000737,의장,F1,D8,자체 진행,D1,2022-03-31,2022-03-07,-24,False
954,P2,DPBOM000000738,공작,F2,D4,D5,D3,2022-04-19,2022-04-04,-15,False
955,P2,DPBOM000000739,철의장,F2,D5,D5,D3,2024-02-02,2024-01-18,-15,False
956,P2,DPBOM000000740,가공,F2,D2,D5,D3,2023-08-01,2023-08-06,5,True
957,P2,DPBOM000001213,도장,F1,D1,자체 진행,D1,2024-03-02,2024-02-12,-19,False
958,P2,DPBOM000000743,가공,F2,D2,D5,D3,2022-03-08,2022-02-20,-16,False
959,P2,DPBOM000000744,족장,F3,D3,자체 진행,D4,2022-09-02,2022-08-19,-14,False
960,P2,DPBOM000000745,공작,F2,D4,D5,D3,2022-05-23,2022-05-18,-5,False
961,P2,DPBOM000000746,철의장,F2,D5,D5,D3,2022-12-15,2022-12-02,-13,False
962,P2,DPBOM000001214,도장,F1,D1,자체 진행,D1,2024-08-26,2024-08-25,-1,False
963,P2,DPBOM000000747,가공,F2,D2,D5,D3,2022-08-22,2022-08-10,-12,False
964,P2,DPBOM000000748,족장,F3,D3,자체 진행,D4,2023-05-26,2023-05-15,-11,False
965,P2,DPBOM000000749,공작,F2,D4,D5,D3,2023-04-01,2023-03-11,-21,False
966,P2,DPBOM000000750,철의장,F2,D5,D5,D3,2024-05-06,2024-05-02,-4,False
967,P2,DPBOM000001215,도장,F1,D1,자체 진행,D1,2022-01-30,2022-01-03,-27,False
968,P2,DPBOM000000751,가공,F2,D2,D5,D3,2022-06-28,2022-06-13,-15,False
969,P2,DPBOM000000752,족장,F3,D3,자체 진행,D4,2023-01-30,2023-01-22,-8,False
970,P2,DPBOM000000753,공작,F2,D4,D5,D3,2024-06-21,2024-05-24,-28,False
971,P2,DPBOM000000754,철의장,F2,D5,D5,D3,2022-03-11,2022-03-01,-10,False
972,P2,DPBOM000001216,도장,F1,D1,자체 진행,D1,2024-05-30,2024-05-14,-16,False
973,P2,DPBOM000000755,가공,F2,D2,자체 진행,D3,2023-12-12,2023-11-28,-14,False
974,P2,DPBOM000000756,족장,F3,D3,자체 진행,D4,2023-03-13,2023-03-02,-11,False
975,P2,DPBOM000000757,공작,F2,D4,자체 진행,D3,2022-12-24,2022-11-26,-28,False
976,P2,DPBOM000000758,철의장,F2,D5,자체 진행,D3,2021-11-14,2021-11-02,-12,False
977,P2,DPBOM000001217,도장,F1,D1,자체 진행,D1,2022-06-30,2022-06-27,-3,False
978,P2,DPBOM000000759,가공,F2,D2,자체 진행,D3,2024-05-14,2024-04-26,-18,False
979,P2,DPBOM000000760,족장,F3,D3,자체 진행,D4,2022-10-24,2022-10-06,-18,False
980,P2,DPBOM000000761,공작,F2,D4,자체 진행,D3,2022-08-15,2022-07-17,-29,False
981,P2,DPBOM000000762,철의장,F2,D5,자체 진행,D3,2024-03-06,2024-02-23,-12,False
982,P2,DPBOM000001218,도장,F1,D1,자체 진행,D1,2023-03-27,2023-03-16,-11,False
983,P2,DPBOM000000763,가공,F2,D2,D5,D3,2023-12-20,2023-12-05,-15,False
984,P2,DPBOM000000764,족장,F3,D3,자체 진행,D4,2023-05-18,2023-04-30,-18,False
985,P2,DPBOM000000765,공작,F2,D4,D5,D3,2023-09-10,2023-08-21,-20,False
986,P2,DPBOM000000766,철의장,F2,D5,D5,D3,2022-01-08,2021-12-28,-11,False
987,P2,DPBOM000001219,가공,F2,D2,자체 진행,D3,2022-12-16,2022-11-19,-27,False
988,P2,DPBOM000001220,재마킹,F4,D6,자체 진행,D3,2023-04-18,2023-04-02,-16,False
990,P2,DPBOM000001222,가공,F4,D7,자체 진행,D3,2022-01-23,2022-01-20,-3,False
991,P2,DPBOM000001223,공작,F2,D4,자체 진행,D3,2024-05-13,2024-05-11,-2,False
992,P2,DPBOM000001224,철의장,F2,D5,자체 진행,D3,2021-09-09,2021-08-19,-21,False
993,P2,DPBOM000000774,가공,F2,D2,자체 진행,D3,2022-06-16,2022-06-07,-9,False
994,P2,DPBOM000000775,재마킹,F4,D6,자체 진행,D3,2024-04-11,2024-03-30,-12,False
996,P2,DPBOM000000776,가공,F4,D7,자체 진행,D3,2023-06-08,2023-06-06,-2,False
997,P2,DPBOM000000777,공작,F2,D4,자체 진행,D3,2021-11-06,2021-11-03,-3,False
998,P2,DPBOM000000778,철의장,F2,D5,자체 진행,D3,2023-04-11,2023-04-03,-8,False
999,P2,DPBOM000000779,가공,F2,D2,자체 진행,D3,2022-07-20,2022-07-11,-9,False
1000,P2,DPBOM000000780,재마킹,F4,D6,자체 진행,D3,2022-12-02,2022-11-13,-19,False
1002,P2,DPBOM000000781,가공,F4,D7,자체 진행,D3,2022-08-27,2022-08-25,-2,False
1003,P2,DPBOM000000782,공작,F2,D4,자체 진행,D3,2022-11-30,2022-11-11,-19,False
1004,P2,DPBOM000000783,철의장,F2,D5,자체 진행,D3,2021-09-23,2021-08-27,-27,False
1005,P2,DPBOM000000784,가공,F2,D2,자체 진행,D3,2024-04-02,2024-03-07,-26,False
1006,P2,DPBOM000000785,재마킹,F4,D6,자체 진행,D3,2021-10-05,2021-09-06,-29,False
1008,P2,DPBOM000000786,가공,F4,D7,자체 진행,D3,2023-09-13,2023-09-08,-5,False
1009,P2,DPBOM000000787,공작,F2,D4,자체 진행,D3,2022-02-14,2022-02-16,2,True
1010,P2,DPBOM000000788,철의장,F2,D5,자체 진행,D3,2024-05-16,2024-04-17,-29,False
1011,P2,DPBOM000001228,가공,F2,D2,자체 진행,D3,2021-12-08,2021-11-29,-9,False
1012,P2,DPBOM000001229,가공,F4,D7,자체 진행,D3,2021-10-01,2021-09-17,-14,False
1013,P2,DPBOM000001230,공작,F2,D4,자체 진행,D3,2022-07-09,2022-06-12,-27,False
1014,P2,DPBOM000001231,철의장,F2,D5,자체 진행,D3,2023-11-16,2023-10-21,-26,False
1015,P2,DPBOM000001232,도장,F1,D1,자체 진행,D1,2021-12-30,2021-12-15,-15,False
1,P3,DPBOM000001233,족장,F3,D3,자체 진행,D4,2022-09-08,2022-08-28,-11,False
2,P3,DPBOM000001234,족장,F3,D3,자체 진행,D4,2021-11-25,2021-10-29,-27,False
3,P3,DPBOM000001235,족장,F3,D3,자체 진행,D4,2022-05-21,2022-05-09,-12,False
4,P3,DPBOM000001236,족장,F3,D3,자체 진행,D4,2023-02-25,2023-01-30,-26,False
5,P3,DPBOM000001237,족장,F3,D3,자체 진행,D4,2022-01-03,2021-12-18,-16,False
6,P3,DPBOM000000792,도장,F1,D1,자체 진행,D1,2023-08-09,2023-07-31,-9,False
7,P3,DPBOM000000003,가공,F2,D2,자체 진행,D3,2023-07-02,2023-06-23,-9,False
8,P3,DPBOM000000004,족장,F3,D3,D6,D4,2022-02-11,2022-01-20,-22,False
9,P3,DPBOM000000793,재마킹,F4,D6,자체 진행,D3,2022-07-05,2022-06-11,-24,False
10,P3,DPBOM000001238,의장,F1,D8,자체 진행,D1,2022-11-11,2022-10-16,-26,False
11,P3,DPBOM000000005,공작,F2,D4,자체 진행,D3,2022-05-17,2022-05-07,-10,False
12,P3,DPBOM000001239,철의장,F8,D5,자체 진행,D3,2023-08-14,2023-07-30,-15,False
13,P3,DPBOM000000006,철의장,F2,D5,자체 진행,D3,2024-08-03,2024-07-25,-9,False
14,P3,DPBOM000001240,가공,F2,D2,자체 진행,D3,2024-04-04,2024-03-24,-11,False
16,P3,DPBOM000001242,가공,F4,D7,자체 진행,D3,2022-03-13,2022-02-22,-19,False
17,P3,DPBOM000000007,가공,F2,D2,자체 진행,D3,2023-09-14,2023-08-21,-24,False
19,P3,DPBOM000000009,가공,F4,D7,자체 진행,D3,2024-08-15,2024-08-12,-3,False
20,P3,DPBOM000000806,도장,F1,D1,자체 진행,D1,2023-04-19,2023-03-27,-23,False
21,P3,DPBOM000000010,가공,F2,D2,자체 진행,D3,2024-02-23,2024-02-04,-19,False
22,P3,DPBOM000000807,재마킹,F4,D6,자체 진행,D3,2021-12-09,2021-11-16,-23,False
24,P3,DPBOM000001245,가공,F4,D7,자체 진행,D3,2024-06-26,2024-06-07,-19,False
25,P3,DPBOM000000012,의장,F1,D8,자체 진행,D1,2024-04-21,2024-04-17,-4,False
26,P3,DPBOM000000013,공작,F2,D4,자체 진행,D3,2023-07-02,2023-06-21,-11,False
27,P3,DPBOM000000014,철의장,F2,D5,자체 진행,D3,2021-11-17,2021-10-26,-22,False
28,P3,DPBOM000000015,가공,F2,D2,자체 진행,D3,2024-03-03,2024-02-05,-27,False
30,P3,DPBOM000000017,가공,F4,D7,자체 진행,D3,2022-05-20,2022-04-26,-24,False
31,P3,DPBOM000000018,가공,F2,D2,자체 진행,D3,2022-08-17,2022-07-22,-26,False
33,P3,DPBOM000000020,가공,F4,D7,자체 진행,D3,2024-06-16,2024-05-20,-27,False
34,P3,DPBOM000001248,가공,F2,D2,자체 진행,D3,2024-02-07,2024-01-09,-29,False
36,P3,DPBOM000001250,가공,F4,D7,자체 진행,D3,2023-11-14,2023-11-06,-8,False
37,P3,DPBOM000001251,가공,F2,D2,자체 진행,D3,2023-03-15,2023-02-27,-16,False
38,P3,DPBOM000000808,도장,F1,D1,자체 진행,D1,2023-04-15,2023-03-19,-27,False
39,P3,DPBOM000000809,가공,F2,D2,자체 진행,D3,2023-11-29,2023-11-16,-13,False
40,P3,DPBOM000000810,족장,F3,D3,D6,D4,2023-10-07,2023-09-10,-27,False
41,P3,DPBOM000000811,재마킹,F4,D6,자체 진행,D3,2023-07-13,2023-07-01,-12,False
43,P3,DPBOM000001252,가공,F4,D7,자체 진행,D3,2024-02-22,2024-02-10,-12,False
44,P3,DPBOM000000813,의장,F1,D8,자체 진행,D1,2021-10-24,2021-09-26,-28,False
45,P3,DPBOM000000814,공작,F2,D4,자체 진행,D3,2022-05-28,2022-05-27,-1,False
46,P3,DPBOM000000815,철의장,F2,D5,자체 진행,D3,2023-08-18,2023-07-28,-21,False
47,P3,DPBOM000000816,가공,F2,D2,자체 진행,D3,2024-08-06,2024-07-11,-26,False
48,P3,DPBOM000000821,도장,F1,D1,자체 진행,D1,2023-11-23,2023-10-27,-27,False
49,P3,DPBOM000000025,가공,F2,D2,자체 진행,D3,2021-11-18,2021-11-17,-1,False
50,P3,DPBOM000000026,족장,F3,D3,D6,D4,2022-05-16,2022-04-26,-20,False
51,P3,DPBOM000000822,재마킹,F4,D6,자체 진행,D3,2023-01-08,2023-02-06,29,True
52,P3,DPBOM000000027,의장,F1,D8,자체 진행,D1,2022-11-11,2022-10-16,-26,False
53,P3,DPBOM000000028,공작,F2,D4,자체 진행,D3,2024-07-14,2024-06-18,-26,False
54,P3,DPBOM000000029,철의장,F2,D5,자체 진행,D3,2023-12-15,2023-12-09,-6,False
55,P3,DPBOM000000030,가공,F2,D2,자체 진행,D3,2023-03-07,2023-02-14,-21,False
56,P3,DPBOM000000033,가공,F2,D2,자체 진행,D3,2021-12-23,2021-12-02,-21,False
57,P3,DPBOM000001253,가공,F2,D2,자체 진행,D3,2022-05-30,2022-05-10,-20,False
59,P3,DPBOM000001255,가공,F4,D7,자체 진행,D3,2024-08-02,2024-07-24,-9,False
60,P3,DPBOM000001256,가공,F2,D2,자체 진행,D3,2022-02-14,2022-03-08,22,True
61,P3,DPBOM000001257,도장,F1,D1,자체 진행,D1,2022-04-14,2022-03-16,-29,False
62,P3,DPBOM000001258,가공,F2,D2,자체 진행,D3,2024-04-10,2024-03-28,-13,False
63,P3,DPBOM000001259,공작,F2,D4,자체 진행,D3,2021-11-17,2021-10-26,-22,False
64,P3,DPBOM000001260,철의장,F2,D5,자체 진행,D3,2021-10-21,2021-10-16,-5,False
65,P3,DPBOM000001261,도장,F1,D1,자체 진행,D1,2024-04-25,2024-04-07,-18,False
66,P3,DPBOM000001262,가공,F2,D2,자체 진행,D3,2023-10-05,2023-09-21,-14,False
67,P3,DPBOM000001263,재마킹,F4,D6,자체 진행,D3,2022-06-10,2022-05-14,-27,False
69,P3,DPBOM000001265,가공,F4,D7,자체 진행,D3,2023-03-29,2023-03-10,-19,False
70,P3,DPBOM000001266,공작,F2,D4,자체 진행,D3,2024-01-26,2024-01-10,-16,False
71,P3,DPBOM000001267,철의장,F2,D5,자체 진행,D3,2024-08-29,2024-08-25,-4,False
72,P3,DPBOM000000824,도장,F1,D1,자체 진행,D1,2022-07-23,2022-06-24,-29,False
73,P3,DPBOM000000043,가공,F2,D2,자체 진행,D3,2022-07-04,2022-07-05,1,True
74,P3,DPBOM000000044,족장,F3,D3,D6,D4,2024-01-31,2024-01-27,-4,False
75,P3,DPBOM000000045,재마킹,F4,D6,자체 진행,D3,2024-04-25,2024-04-03,-22,False
77,P3,DPBOM000000046,가공,F4,D7,자체 진행,D3,2023-01-19,2022-12-21,-29,False
78,P3,DPBOM000000047,의장,F1,D8,자체 진행,D1,2023-09-30,2023-09-13,-17,False
79,P3,DPBOM000000048,공작,F2,D4,자체 진행,D3,2023-06-26,2023-06-22,-4,False
80,P3,DPBOM000000049,철의장,F2,D5,자체 진행,D3,2022-07-10,2022-06-15,-25,False
81,P3,DPBOM000000050,가공,F2,D2,자체 진행,D3,2023-09-13,2023-09-07,-6,False
82,P3,DPBOM000001268,가공,F2,D2,자체 진행,D3,2021-10-21,2021-09-26,-25,False
83,P3,DPBOM000001269,가공,F2,D2,자체 진행,D3,2021-11-28,2021-10-31,-28,False
85,P3,DPBOM000001271,가공,F4,D7,자체 진행,D3,2024-02-28,2024-01-30,-29,False
86,P3,DPBOM000001272,가공,F2,D2,자체 진행,D3,2022-12-12,2022-11-14,-28,False
87,P3,DPBOM000001273,가공,F2,D2,자체 진행,D3,2022-08-14,2022-08-13,-1,False
88,P3,DPBOM000001274,가공,F2,D2,자체 진행,D3,2022-05-21,2022-05-13,-8,False
89,P3,DPBOM000000826,도장,F1,D1,자체 진행,D1,2023-01-20,2023-01-16,-4,False
90,P3,DPBOM000000054,가공,F2,D2,자체 진행,D3,2024-06-07,2024-05-30,-8,False
91,P3,DPBOM000000055,족장,F3,D3,D6,D4,2023-02-20,2023-02-11,-9,False
92,P3,DPBOM000000056,재마킹,F4,D6,자체 진행,D3,2023-06-27,2023-06-18,-9,False
93,P3,DPBOM000000057,가공,F4,D7,자체 진행,D3,2022-01-17,2021-12-28,-20,False
94,P3,DPBOM000000058,의장,F1,D8,자체 진행,D1,2023-12-06,2023-11-29,-7,False
95,P3,DPBOM000000059,공작,F2,D4,자체 진행,D3,2023-05-03,2023-04-29,-4,False
96,P3,DPBOM000000060,철의장,F2,D5,자체 진행,D3,2021-12-22,2021-12-05,-17,False
97,P3,DPBOM000000061,가공,F2,D2,자체 진행,D3,2023-04-07,2023-03-23,-15,False
98,P3,DPBOM000001275,가공,F2,D2,자체 진행,D3,2022-12-24,2022-12-14,-10,False
99,P3,DPBOM000001276,가공,F2,D2,자체 진행,D3,2023-01-09,2022-12-25,-15,False
101,P3,DPBOM000001278,가공,F4,D7,자체 진행,D3,2023-09-08,2023-08-26,-13,False
102,P3,DPBOM000001279,가공,F2,D2,자체 진행,D3,2024-07-12,2024-07-08,-4,False
103,P3,DPBOM000001280,가공,F2,D2,자체 진행,D3,2022-04-19,2022-04-01,-18,False
104,P3,DPBOM000001281,가공,F2,D2,자체 진행,D3,2024-08-21,2024-08-01,-20,False
105,P3,DPBOM000001282,가공,F2,D2,자체 진행,D3,2022-08-30,2022-08-15,-15,False
106,P3,DPBOM000001283,가공,F2,D2,자체 진행,D3,2023-01-09,2023-01-03,-6,False
107,P3,DPBOM000000828,도장,F1,D1,자체 진행,D1,2022-07-10,2022-06-14,-26,False
108,P3,DPBOM000000065,가공,F2,D2,자체 진행,D3,2021-11-11,2021-10-30,-12,False
109,P3,DPBOM000000066,족장,F3,D3,D6,D4,2024-02-07,2024-01-24,-14,False
110,P3,DPBOM000000067,재마킹,F4,D6,자체 진행,D3,2024-01-30,2024-01-27,-3,False
111,P3,DPBOM000000068,가공,F4,D7,자체 진행,D3,2022-08-09,2022-08-05,-4,False
112,P3,DPBOM000000069,의장,F1,D8,자체 진행,D1,2022-08-30,2022-08-24,-6,False
113,P3,DPBOM000000070,공작,F2,D4,자체 진행,D3,2022-03-15,2022-02-28,-15,False
114,P3,DPBOM000000071,철의장,F2,D5,자체 진행,D3,2024-06-30,2024-06-07,-23,False
115,P3,DPBOM000000072,가공,F2,D2,자체 진행,D3,2023-03-09,2023-02-14,-23,False
116,P3,DPBOM000001284,가공,F2,D2,자체 진행,D3,2022-03-30,2022-03-27,-3,False
117,P3,DPBOM000001285,가공,F2,D2,자체 진행,D3,2023-11-22,2023-11-12,-10,False
119,P3,DPBOM000001287,가공,F4,D7,자체 진행,D3,2023-06-18,2023-07-16,28,True
120,P3,DPBOM000001288,가공,F2,D2,자체 진행,D3,2024-02-28,2024-02-21,-7,False
121,P3,DPBOM000001289,가공,F2,D2,자체 진행,D3,2022-02-04,2022-01-29,-6,False
122,P3,DPBOM000001290,가공,F2,D2,자체 진행,D3,2022-08-17,2022-08-02,-15,False
123,P3,DPBOM000001291,가공,F2,D2,자체 진행,D3,2021-09-15,2021-08-25,-21,False
124,P3,DPBOM000001292,가공,F2,D2,자체 진행,D3,2023-08-20,2023-08-01,-19,False
125,P3,DPBOM000000832,도장,F1,D1,자체 진행,D1,2024-06-22,2024-05-25,-28,False
126,P3,DPBOM000000073,가공,F2,D2,자체 진행,D3,2023-02-21,2023-02-13,-8,False
127,P3,DPBOM000000074,족장,F3,D3,D6,D4,2023-06-05,2023-05-31,-5,False
128,P3,DPBOM000000833,재마킹,F4,D6,자체 진행,D3,2022-11-01,2022-10-19,-13,False
129,P3,DPBOM000000075,가공,F4,D7,자체 진행,D3,2023-11-20,2023-11-07,-13,False
130,P3,DPBOM000000076,의장,F1,D8,자체 진행,D1,2023-12-19,2023-11-29,-20,False
131,P3,DPBOM000000077,공작,F2,D4,자체 진행,D3,2023-08-31,2023-08-18,-13,False
132,P3,DPBOM000000078,철의장,F2,D5,자체 진행,D3,2022-06-25,2022-06-05,-20,False
133,P3,DPBOM000000079,가공,F2,D2,자체 진행,D3,2022-09-11,2022-08-26,-16,False
134,P3,DPBOM000000837,가공,F2,D2,자체 진행,D3,2022-05-26,2022-05-18,-8,False
135,P3,DPBOM000001293,가공,F2,D2,자체 진행,D3,2024-08-23,2024-08-21,-2,False
137,P3,DPBOM000001295,가공,F4,D7,자체 진행,D3,2022-09-17,2022-08-28,-20,False
138,P3,DPBOM000001296,가공,F2,D2,자체 진행,D3,2023-06-04,2023-05-06,-29,False
139,P3,DPBOM000001297,가공,F2,D2,자체 진행,D3,2022-02-25,2022-02-06,-19,False
140,P3,DPBOM000001298,가공,F2,D2,자체 진행,D3,2022-10-23,2022-10-02,-21,False
141,P3,DPBOM000001299,가공,F2,D2,자체 진행,D3,2024-02-19,2024-01-30,-20,False
142,P3,DPBOM000001300,가공,F2,D2,자체 진행,D3,2021-12-16,2021-11-20,-26,False
143,P3,DPBOM000000838,도장,F1,D1,자체 진행,D1,2022-10-09,2022-09-28,-11,False
144,P3,DPBOM000000080,가공,F2,D2,자체 진행,D3,2022-06-10,2022-05-27,-14,False
145,P3,DPBOM000000839,재마킹,F4,D6,자체 진행,D3,2024-06-30,2024-06-15,-15,False
147,P3,DPBOM000000082,가공,F4,D7,자체 진행,D3,2023-08-05,2023-07-23,-13,False
148,P3,DPBOM000000083,의장,F1,D8,자체 진행,D1,2023-02-11,2023-01-22,-20,False
149,P3,DPBOM000000084,공작,F2,D4,자체 진행,D3,2022-06-05,2022-05-12,-24,False
150,P3,DPBOM000000085,철의장,F2,D5,자체 진행,D3,2023-11-06,2023-10-16,-21,False
151,P3,DPBOM000000086,가공,F2,D2,자체 진행,D3,2022-08-15,2022-08-10,-5,False
152,P3,DPBOM000000842,가공,F2,D2,자체 진행,D3,2023-09-07,2023-08-16,-22,False
153,P3,DPBOM000001302,가공,F2,D2,자체 진행,D3,2022-07-26,2022-06-28,-28,False
155,P3,DPBOM000001304,가공,F4,D7,자체 진행,D3,2023-12-01,2023-11-30,-1,False
156,P3,DPBOM000001305,가공,F2,D2,자체 진행,D3,2022-09-25,2022-09-03,-22,False
157,P3,DPBOM000001306,가공,F2,D2,자체 진행,D3,2023-10-13,2023-09-23,-20,False
158,P3,DPBOM000001307,가공,F2,D2,자체 진행,D3,2022-09-14,2022-08-21,-24,False
159,P3,DPBOM000001308,가공,F2,D2,자체 진행,D3,2024-03-05,2024-02-15,-19,False
160,P3,DPBOM000000843,도장,F1,D1,자체 진행,D1,2022-11-15,2022-10-20,-26,False
161,P3,DPBOM000000087,가공,F2,D2,자체 진행,D3,2022-04-11,2022-03-16,-26,False
162,P3,DPBOM000001309,재마킹,F4,D6,자체 진행,D3,2024-06-30,2024-06-29,-1,False
164,P3,DPBOM000000089,가공,F4,D7,자체 진행,D3,2022-01-22,2022-01-03,-19,False
165,P3,DPBOM000000090,의장,F1,D8,자체 진행,D1,2024-04-12,2024-04-01,-11,False
166,P3,DPBOM000000091,공작,F2,D4,자체 진행,D3,2024-04-12,2024-03-24,-19,False
167,P3,DPBOM000000092,철의장,F2,D5,자체 진행,D3,2022-05-29,2022-06-20,22,True
168,P3,DPBOM000000093,가공,F2,D2,자체 진행,D3,2022-04-08,2022-03-19,-20,False
169,P3,DPBOM000000846,가공,F2,D2,자체 진행,D3,2022-01-23,2021-12-26,-28,False
170,P3,DPBOM000001311,가공,F2,D2,자체 진행,D3,2023-07-15,2023-09-12,59,True
172,P3,DPBOM000001313,가공,F4,D7,자체 진행,D3,2022-07-23,2022-07-17,-6,False
173,P3,DPBOM000001314,가공,F2,D2,자체 진행,D3,2022-05-07,2022-04-10,-27,False
174,P3,DPBOM000000847,도장,F1,D1,자체 진행,D1,2024-04-23,2024-04-19,-4,False
175,P3,DPBOM000000094,가공,F2,D2,자체 진행,D3,2023-09-10,2023-09-06,-4,False
176,P3,DPBOM000000095,족장,F3,D3,D6,D4,2023-12-02,2023-11-04,-28,False
177,P3,DPBOM000001315,재마킹,F4,D6,자체 진행,D3,2022-03-10,2022-03-09,-1,False
179,P3,DPBOM000000096,가공,F4,D7,자체 진행,D3,2022-10-02,2022-10-03,1,True
180,P3,DPBOM000000097,의장,F1,D8,자체 진행,D1,2021-10-31,2021-10-18,-13,False
181,P3,DPBOM000000098,공작,F2,D4,자체 진행,D3,2022-11-01,2022-10-16,-16,False
182,P3,DPBOM000000099,철의장,F2,D5,자체 진행,D3,2022-12-30,2022-12-17,-13,False
183,P3,DPBOM000000100,가공,F2,D2,자체 진행,D3,2021-09-07,2021-08-28,-10,False
184,P3,DPBOM000000850,가공,F2,D2,자체 진행,D3,2023-10-02,2023-09-29,-3,False
185,P3,DPBOM000001317,가공,F2,D2,자체 진행,D3,2023-08-17,2023-07-30,-18,False
187,P3,DPBOM000001319,가공,F4,D7,자체 진행,D3,2024-03-20,2024-02-25,-24,False
188,P3,DPBOM000000851,도장,F1,D1,자체 진행,D1,2021-11-27,2021-11-25,-2,False
189,P3,DPBOM000000101,가공,F2,D2,자체 진행,D3,2022-08-08,2022-07-28,-11,False
190,P3,DPBOM000000102,족장,F3,D3,D6,D4,2022-06-10,2022-06-04,-6,False
191,P3,DPBOM000001320,재마킹,F4,D6,자체 진행,D3,2023-06-24,2023-06-07,-17,False
193,P3,DPBOM000000103,가공,F4,D7,자체 진행,D3,2024-04-01,2024-03-08,-24,False
194,P3,DPBOM000000104,의장,F1,D8,자체 진행,D1,2024-01-21,2023-12-23,-29,False
195,P3,DPBOM000000105,공작,F2,D4,자체 진행,D3,2023-01-25,2023-01-22,-3,False
196,P3,DPBOM000000106,철의장,F2,D5,자체 진행,D3,2022-11-25,2022-11-16,-9,False
197,P3,DPBOM000000107,가공,F2,D2,자체 진행,D3,2022-05-31,2022-05-29,-2,False
198,P3,DPBOM000000854,가공,F2,D2,자체 진행,D3,2022-03-18,2022-03-23,5,True
199,P3,DPBOM000001322,가공,F2,D2,자체 진행,D3,2021-11-19,2021-11-07,-12,False
201,P3,DPBOM000001324,가공,F4,D7,자체 진행,D3,2021-11-18,2021-10-31,-18,False
202,P3,DPBOM000000855,도장,F1,D1,자체 진행,D1,2022-02-28,2022-02-22,-6,False
203,P3,DPBOM000000108,가공,F2,D2,자체 진행,D3,2023-09-22,2023-09-07,-15,False
204,P3,DPBOM000000109,족장,F3,D3,D6,D4,2022-12-14,2022-11-21,-23,False
205,P3,DPBOM000000856,재마킹,F4,D6,자체 진행,D3,2022-01-19,2021-12-25,-25,False
206,P3,DPBOM000000111,의장,F1,D8,자체 진행,D1,2022-01-03,2022-01-01,-2,False
207,P3,DPBOM000000112,공작,F2,D4,자체 진행,D3,2022-03-22,2022-03-13,-9,False
208,P3,DPBOM000000113,철의장,F2,D5,자체 진행,D3,2023-04-19,2023-04-12,-7,False
209,P3,DPBOM000000114,가공,F2,D2,자체 진행,D3,2023-02-07,2023-02-03,-4,False
210,P3,DPBOM000001325,가공,F4,D7,자체 진행,D3,2022-06-19,2022-06-16,-3,False
