날짜,공정명,세부공정명,Vessel ID,계획 진도율(%),실제 진도율(%),작업인원(명),가동시간(시간),비가동시간(시간),특이사항
2024-08-21,설계,상세 설계,LNGC-240935,45.0,75.0,12,18,0,없음
2024-08-22,설계,상세 설계,LNGC-240935,75.0,95.0,43,9,0,없음
2024-08-25,설계,상세 설계,LNGC-240935,95.0,95.0,21,13,2,없음
2024-08-09,설계,기본 설계,LNGC-240936,95.0,85.0,18,23,2,없음
2024-08-10,설계,기본 설계,LNGC-240936,95.0,85.0,17,8,1,없음
2024-08-12,설계,기본 설계,LNGC-240936,95.0,100.0,24,2,1,없음
2024-08-15,설계,상세 설계,LNGC-240936,15.0,15.0,22,7,2,없음
2024-08-17,설계,상세 설계,LNGC-240936,15.0,100.0,19,3,2,없음
2024-08-25,자재 준비 및 가공,가공,LNGC-240936,90.0,76.0,41,10,0,없음
2024-08-27,자재 준비 및 가공,가공,LNGC-240936,90.0,100.0,9,20,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,LNGC-240936,40.0,40.0,28,22,4,없음
2024-08-24,자재 준비 및 가공,강판 절단,LNGC-240936,40.0,100.0,31,17,3,없음
2024-08-07,설계,기본 설계,LNGC-240937,75.0,61.0,44,21,3,없음
2024-08-12,설계,기본 설계,LNGC-240937,75.0,96.0,19,17,3,없음
2024-08-14,설계,기본 설계,LNGC-240937,96.0,100.0,12,13,0,없음
2024-08-19,설계,상세 설계,LNGC-240937,0.0,0.0,39,17,4,없음
2024-08-23,설계,상세 설계,LNGC-240937,0.0,50.0,19,19,2,없음
2024-08-25,설계,상세 설계,LNGC-240937,50.0,85.0,14,6,3,없음
2024-08-01,설계,기본 설계,LNGC-240938,95.0,89.0,28,17,4,설계 변경으로 인한 일부 작업 지연
2024-08-03,설계,기본 설계,LNGC-240938,95.0,100.0,11,15,1,없음
2024-08-06,설계,상세 설계,LNGC-240938,80.0,80.0,32,1,3,규제 기관의 검토 및 승인 지연
2024-08-08,설계,상세 설계,LNGC-240938,80.0,95.0,48,19,1,없음
2024-08-14,설계,상세 설계,LNGC-240938,95.0,100.0,7,12,2,없음
2024-08-19,자재 준비 및 가공,가공,LNGC-240938,40.0,40.0,41,22,4,없음
2024-08-21,자재 준비 및 가공,가공,LNGC-240938,40.0,80.0,20,2,1,자재 품질 문제로 일부 교체 작업
2024-08-22,자재 준비 및 가공,가공,LNGC-240938,80.0,100.0,14,2,3,없음
2024-08-15,자재 준비 및 가공,강판 절단,LNGC-240938,80.0,80.0,20,2,3,없음
2024-08-16,자재 준비 및 가공,강판 절단,LNGC-240938,80.0,100.0,46,8,0,없음
2024-08-24,조립,소조립,LNGC-240938,5.0,0.0,28,22,2,없음
2024-08-25,조립,소조립,LNGC-240938,5.0,95.0,43,21,1,"장비 일시 고장, 수리 완료"
2024-08-27,조립,소조립,LNGC-240938,95.0,100.0,38,12,3,조립 라인 문제로 작업 지연
2024-08-01,설계,기본 설계,LNGC-240939,35.0,35.0,36,19,2,없음
2024-08-03,설계,기본 설계,LNGC-240939,35.0,70.0,21,10,4,규제 기관의 검토 및 승인 지연
2024-08-04,설계,기본 설계,LNGC-240939,70.0,100.0,6,9,4,없음
2024-08-05,설계,상세 설계,LNGC-240939,25.0,16.0,43,7,3,없음
2024-08-08,설계,상세 설계,LNGC-240939,25.0,66.0,24,3,2,없음
2024-08-19,설계,상세 설계,LNGC-240939,66.0,100.0,48,11,2,없음
2024-08-26,자재 준비 및 가공,가공,LNGC-240939,90.0,90.0,37,17,4,없음
2024-08-31,자재 준비 및 가공,가공,LNGC-240939,90.0,100.0,6,16,3,없음
2024-08-21,자재 준비 및 가공,강판 절단,LNGC-240939,50.0,50.0,26,9,2,없음
2024-08-23,자재 준비 및 가공,강판 절단,LNGC-240939,50.0,100.0,29,1,3,없음
2024-08-07,설계,기본 설계,LNGC-240940,90.0,90.0,30,4,0,규제 기관의 검토 및 승인 지연
2024-08-10,설계,기본 설계,LNGC-240940,90.0,100.0,44,14,2,없음
2024-08-17,설계,상세 설계,LNGC-240940,0.0,0.0,19,1,0,규제 기관의 검토 및 승인 지연
2024-08-25,설계,상세 설계,LNGC-240940,0.0,35.0,44,19,2,없음
2024-08-27,설계,상세 설계,LNGC-240940,35.0,70.0,46,20,4,없음
2024-08-01,설계,기본 설계,LNGC-240941,10.0,10.0,36,2,3,없음
2024-08-09,설계,기본 설계,LNGC-240941,10.0,100.0,40,1,4,규제 기관의 검토 및 승인 지연
2024-08-11,설계,상세 설계,LNGC-240941,20.0,12.0,24,4,4,없음
2024-08-12,설계,상세 설계,LNGC-240941,20.0,57.0,42,11,0,없음
2024-08-16,설계,상세 설계,LNGC-240941,57.0,72.0,28,23,4,없음
2024-08-18,설계,상세 설계,LNGC-240941,72.0,100.0,22,15,1,없음
2024-08-29,자재 준비 및 가공,가공,LNGC-240941,10.0,10.0,13,11,3,없음
2024-08-19,자재 준비 및 가공,강판 절단,LNGC-240941,0.0,0.0,48,8,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,LNGC-240941,0.0,95.0,24,8,4,없음
2024-08-23,자재 준비 및 가공,강판 절단,LNGC-240941,95.0,100.0,49,12,1,없음
2024-08-03,설계,기본 설계,LNGC-240942,75.0,64.0,49,20,3,없음
2024-08-06,설계,기본 설계,LNGC-240942,75.0,100.0,17,10,4,없음
2024-08-09,설계,상세 설계,LNGC-240942,95.0,95.0,29,6,3,없음
2024-08-10,설계,상세 설계,LNGC-240942,95.0,100.0,34,13,2,없음
2024-08-22,자재 준비 및 가공,강판 절단,LNGC-240942,60.0,50.0,33,4,3,없음
2024-08-25,자재 준비 및 가공,강판 절단,LNGC-240942,60.0,100.0,42,6,3,없음
2024-08-04,설계,기본 설계,LNGC-240944,15.0,1.0,27,6,2,없음
2024-08-07,설계,기본 설계,LNGC-240944,15.0,6.0,30,2,0,없음
2024-08-11,설계,기본 설계,LNGC-240944,15.0,100.0,13,19,4,없음
2024-08-15,설계,상세 설계,LNGC-240944,55.0,45.0,13,15,2,없음
2024-08-16,설계,상세 설계,LNGC-240944,55.0,100.0,13,23,3,없음
2024-08-28,자재 준비 및 가공,가공,LNGC-240944,20.0,20.0,6,4,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,LNGC-240944,10.0,10.0,22,16,4,없음
2024-08-23,자재 준비 및 가공,강판 절단,LNGC-240944,10.0,50.0,11,14,3,없음
2024-08-25,자재 준비 및 가공,강판 절단,LNGC-240944,50.0,100.0,47,6,0,없음
2024-08-02,설계,기본 설계,LNGC-240945,0.0,0.0,20,23,2,없음
2024-08-05,설계,기본 설계,LNGC-240945,0.0,45.0,41,15,0,없음
2024-08-09,설계,기본 설계,LNGC-240945,45.0,100.0,44,21,4,없음
2024-08-26,설계,상세 설계,LNGC-240945,35.0,26.0,14,7,0,규제 기관의 검토 및 승인 지연
2024-08-27,설계,상세 설계,LNGC-240945,35.0,61.0,10,17,3,없음
2024-08-03,설계,기본 설계,LNGC-240946,50.0,40.0,25,16,0,없음
2024-08-07,설계,기본 설계,LNGC-240946,50.0,100.0,46,8,1,없음
2024-08-09,설계,상세 설계,LNGC-240946,85.0,80.0,13,18,4,없음
2024-08-12,설계,상세 설계,LNGC-240946,85.0,100.0,43,22,0,없음
2024-08-24,자재 준비 및 가공,강판 절단,LNGC-240946,75.0,69.0,18,11,4,없음
2024-08-08,설계,기본 설계,LNGC-240947,25.0,25.0,44,3,1,없음
2024-08-15,설계,기본 설계,LNGC-240947,25.0,100.0,13,6,4,없음
2024-08-17,설계,상세 설계,LNGC-240947,100.0,100.0,10,23,3,없음
2024-08-26,자재 준비 및 가공,가공,LNGC-240947,50.0,44.0,44,9,2,없음
2024-08-30,자재 준비 및 가공,가공,LNGC-240947,50.0,64.0,49,21,4,없음
2024-08-19,자재 준비 및 가공,강판 절단,LNGC-240947,60.0,60.0,44,20,2,없음
2024-08-22,자재 준비 및 가공,강판 절단,LNGC-240947,60.0,80.0,13,21,2,없음
2024-08-23,자재 준비 및 가공,강판 절단,LNGC-240947,80.0,100.0,34,14,4,없음
2024-08-01,설계,기본 설계,LNGC-240948,65.0,53.0,44,14,3,없음
2024-08-04,설계,기본 설계,LNGC-240948,65.0,63.0,9,5,3,없음
2024-08-06,설계,기본 설계,LNGC-240948,65.0,98.0,38,8,0,없음
2024-08-07,설계,기본 설계,LNGC-240948,98.0,100.0,36,20,2,없음
2024-08-12,설계,상세 설계,LNGC-240948,0.0,0.0,47,7,0,없음
2024-08-13,설계,상세 설계,LNGC-240948,0.0,85.0,46,5,4,없음
2024-08-14,설계,상세 설계,LNGC-240948,85.0,100.0,25,21,0,없음
2024-08-22,자재 준비 및 가공,가공,LNGC-240948,0.0,0.0,7,1,0,없음
2024-08-24,자재 준비 및 가공,가공,LNGC-240948,0.0,25.0,31,6,4,없음
2024-08-25,자재 준비 및 가공,가공,LNGC-240948,25.0,100.0,41,3,3,없음
2024-08-16,자재 준비 및 가공,강판 절단,LNGC-240948,90.0,90.0,23,18,3,없음
2024-08-19,자재 준비 및 가공,강판 절단,LNGC-240948,90.0,100.0,11,1,4,없음
2024-08-29,조립,소조립,LNGC-240948,65.0,65.0,10,10,0,없음
2024-08-13,설계,기본 설계,LNGC-240949,0.0,0.0,47,2,1,없음
2024-08-19,설계,기본 설계,LNGC-240949,0.0,30.0,28,22,0,없음
2024-08-21,설계,기본 설계,LNGC-240949,30.0,100.0,25,12,2,없음
2024-08-22,설계,상세 설계,LNGC-240949,90.0,76.0,18,1,4,없음
2024-08-27,설계,상세 설계,LNGC-240949,90.0,100.0,49,23,1,없음
2024-08-31,자재 준비 및 가공,강판 절단,LNGC-240949,15.0,5.0,42,15,4,없음
2024-08-02,설계,기본 설계,LNGC-240950,95.0,95.0,7,17,3,없음
2024-08-15,설계,기본 설계,LNGC-240950,95.0,100.0,8,15,0,없음
2024-08-23,설계,상세 설계,LNGC-240950,45.0,45.0,27,18,0,없음
2024-08-24,설계,상세 설계,LNGC-240950,45.0,55.0,7,5,2,없음
2024-08-29,설계,상세 설계,LNGC-240950,55.0,70.0,18,18,2,없음
2024-08-08,설계,기본 설계,LNGC-240951,45.0,45.0,9,9,2,없음
2024-08-10,설계,기본 설계,LNGC-240951,45.0,45.0,32,16,1,없음
2024-08-12,설계,기본 설계,LNGC-240951,45.0,100.0,37,8,4,없음
2024-08-15,설계,상세 설계,LNGC-240951,95.0,95.0,27,11,2,없음
2024-08-18,설계,상세 설계,LNGC-240951,95.0,100.0,40,17,3,없음
2024-08-30,자재 준비 및 가공,강판 절단,LNGC-240951,25.0,25.0,36,11,2,없음
2024-08-01,설계,기본 설계,LNGC-240953,50.0,50.0,12,17,0,규제 기관의 검토 및 승인 지연
2024-08-02,설계,기본 설계,LNGC-240953,50.0,100.0,18,9,3,없음
2024-08-11,설계,상세 설계,LNGC-240953,50.0,50.0,9,11,0,없음
2024-08-14,설계,상세 설계,LNGC-240953,50.0,100.0,31,15,0,없음
2024-08-27,자재 준비 및 가공,가공,LNGC-240953,95.0,89.0,6,10,4,없음
2024-08-17,자재 준비 및 가공,강판 절단,LNGC-240953,95.0,95.0,8,14,0,없음
2024-08-25,자재 준비 및 가공,강판 절단,LNGC-240953,95.0,100.0,20,16,4,없음
2024-08-01,설계,기본 설계,LNGC-240954,15.0,1.0,7,1,3,없음
2024-08-03,설계,기본 설계,LNGC-240954,15.0,31.0,21,19,3,없음
2024-08-10,설계,기본 설계,LNGC-240954,31.0,100.0,18,3,3,없음
2024-08-11,설계,상세 설계,LNGC-240954,30.0,21.0,39,18,3,없음
2024-08-12,설계,상세 설계,LNGC-240954,30.0,56.0,33,21,4,없음
2024-08-25,설계,상세 설계,LNGC-240954,56.0,71.0,15,18,1,없음
2024-08-27,설계,상세 설계,LNGC-240954,71.0,100.0,44,9,2,없음
2024-08-29,자재 준비 및 가공,강판 절단,LNGC-240954,60.0,60.0,13,5,2,없음
2024-08-31,자재 준비 및 가공,강판 절단,LNGC-240954,60.0,85.0,32,10,4,없음
2024-08-02,설계,기본 설계,LNGC-240955,75.0,75.0,22,10,4,없음
2024-08-03,설계,기본 설계,LNGC-240955,75.0,100.0,46,9,4,없음
2024-08-06,설계,상세 설계,LNGC-240955,75.0,66.0,5,19,1,없음
2024-08-07,설계,상세 설계,LNGC-240955,75.0,100.0,6,6,4,없음
2024-08-12,자재 준비 및 가공,가공,LNGC-240955,25.0,25.0,23,13,0,없음
2024-08-18,자재 준비 및 가공,가공,LNGC-240955,25.0,30.0,12,14,1,없음
2024-08-19,자재 준비 및 가공,가공,LNGC-240955,30.0,100.0,19,22,1,없음
2024-08-08,자재 준비 및 가공,강판 절단,LNGC-240955,40.0,32.0,32,23,2,없음
2024-08-10,자재 준비 및 가공,강판 절단,LNGC-240955,40.0,92.0,12,12,3,없음
2024-08-11,자재 준비 및 가공,강판 절단,LNGC-240955,92.0,100.0,5,4,0,자재 품질 문제로 일부 교체 작업
2024-08-20,조립,소조립,LNGC-240955,90.0,90.0,37,1,3,없음
2024-08-22,조립,소조립,LNGC-240955,90.0,100.0,17,12,4,없음
2024-08-30,조립,중조립,LNGC-240955,85.0,71.0,47,21,0,없음
2024-08-31,조립,중조립,LNGC-240955,85.0,100.0,17,23,2,없음
2024-08-01,설계,기본 설계,LNGC-240956,45.0,31.0,10,17,4,없음
2024-08-03,설계,기본 설계,LNGC-240956,45.0,100.0,8,8,2,없음
2024-08-08,설계,상세 설계,LNGC-240956,90.0,76.0,38,4,2,없음
2024-08-10,설계,상세 설계,LNGC-240956,90.0,100.0,45,17,2,없음
2024-08-30,자재 준비 및 가공,가공,LNGC-240956,75.0,75.0,17,16,2,없음
2024-08-20,자재 준비 및 가공,강판 절단,LNGC-240956,0.0,0.0,22,8,2,없음
2024-08-21,자재 준비 및 가공,강판 절단,LNGC-240956,0.0,0.0,47,21,0,없음
2024-08-23,자재 준비 및 가공,강판 절단,LNGC-240956,0.0,45.0,16,1,0,자재 일부 지연 입고
2024-08-26,자재 준비 및 가공,강판 절단,LNGC-240956,45.0,100.0,41,18,1,없음
2024-08-08,설계,기본 설계,LNGC-240957,25.0,11.0,30,8,4,없음
2024-08-10,설계,기본 설계,LNGC-240957,25.0,41.0,7,12,4,없음
2024-08-13,설계,기본 설계,LNGC-240957,41.0,100.0,22,10,0,없음
2024-08-15,설계,상세 설계,LNGC-240957,5.0,5.0,47,7,0,없음
2024-08-17,설계,상세 설계,LNGC-240957,5.0,20.0,29,1,1,없음
2024-08-02,설계,기본 설계,LNGC-240958,80.0,80.0,32,8,4,없음
2024-08-03,설계,기본 설계,LNGC-240958,80.0,100.0,31,14,1,없음
2024-08-11,설계,상세 설계,LNGC-240958,100.0,100.0,27,10,1,없음
2024-08-18,자재 준비 및 가공,강판 절단,LNGC-240958,10.0,10.0,10,21,1,없음
2024-08-24,자재 준비 및 가공,강판 절단,LNGC-240958,10.0,65.0,26,5,3,없음
2024-08-27,자재 준비 및 가공,강판 절단,LNGC-240958,65.0,100.0,5,21,3,없음
2024-08-02,설계,기본 설계,LNGC-240959,70.0,59.0,22,15,1,없음
2024-08-05,설계,기본 설계,LNGC-240959,70.0,94.0,34,2,1,없음
2024-08-08,설계,기본 설계,LNGC-240959,94.0,100.0,27,13,2,없음
2024-08-09,설계,상세 설계,LNGC-240959,60.0,55.0,10,7,2,설계 변경으로 인한 일부 작업 지연
2024-08-11,설계,상세 설계,LNGC-240959,60.0,100.0,28,15,2,규제 기관의 검토 및 승인 지연
2024-08-20,자재 준비 및 가공,가공,LNGC-240959,85.0,85.0,15,13,2,없음
2024-08-21,자재 준비 및 가공,가공,LNGC-240959,85.0,100.0,9,12,0,없음
2024-08-12,자재 준비 및 가공,강판 절단,LNGC-240959,20.0,10.0,14,22,1,없음
2024-08-15,자재 준비 및 가공,강판 절단,LNGC-240959,20.0,80.0,8,16,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,LNGC-240959,80.0,100.0,30,2,3,없음
2024-08-24,조립,소조립,LNGC-240959,60.0,60.0,33,22,0,없음
2024-08-27,조립,소조립,LNGC-240959,60.0,100.0,47,11,0,없음
2024-08-28,조립,중조립,LNGC-240959,70.0,70.0,10,1,0,없음
2024-08-30,조립,중조립,LNGC-240959,70.0,80.0,7,5,0,없음
2024-08-02,설계,기본 설계,LNGC-240961,50.0,41.0,28,7,0,없음
2024-08-05,설계,기본 설계,LNGC-240961,50.0,81.0,25,5,2,없음
2024-08-07,설계,기본 설계,LNGC-240961,81.0,100.0,36,16,3,없음
2024-08-17,설계,상세 설계,LNGC-240961,100.0,91.0,42,6,2,없음
2024-08-21,설계,상세 설계,LNGC-240961,100.0,100.0,31,8,4,없음
2024-08-22,자재 준비 및 가공,강판 절단,LNGC-240961,70.0,70.0,18,7,0,없음
2024-08-06,설계,기본 설계,LNGC-240962,45.0,45.0,42,6,4,없음
2024-08-08,설계,기본 설계,LNGC-240962,45.0,80.0,16,10,2,없음
2024-08-12,설계,기본 설계,LNGC-240962,80.0,100.0,19,15,2,없음
2024-08-14,설계,상세 설계,LNGC-240962,0.0,0.0,15,3,0,설계 변경으로 인한 일부 작업 지연
2024-08-15,설계,상세 설계,LNGC-240962,0.0,80.0,7,19,1,없음
2024-08-16,설계,상세 설계,LNGC-240962,80.0,100.0,34,7,3,없음
2024-08-29,자재 준비 및 가공,강판 절단,LNGC-240962,80.0,72.0,11,3,0,없음
2024-08-30,자재 준비 및 가공,강판 절단,LNGC-240962,80.0,100.0,40,1,2,없음
2024-08-07,설계,기본 설계,LNGC-240963,65.0,57.0,42,3,2,없음
2024-08-12,설계,기본 설계,LNGC-240963,65.0,72.0,10,17,1,없음
2024-08-15,설계,기본 설계,LNGC-240963,72.0,87.0,46,10,3,설계 변경으로 인한 일부 작업 지연
2024-08-24,설계,기본 설계,LNGC-240963,87.0,100.0,12,14,3,없음
2024-08-27,설계,상세 설계,LNGC-240963,75.0,75.0,16,16,3,규제 기관의 검토 및 승인 지연
2024-08-28,설계,상세 설계,LNGC-240963,75.0,100.0,21,15,1,없음
2024-08-01,설계,기본 설계,LNGC-240964,20.0,20.0,35,23,1,없음
2024-08-02,설계,기본 설계,LNGC-240964,20.0,65.0,46,21,3,없음
2024-08-05,설계,기본 설계,LNGC-240964,65.0,100.0,39,19,1,없음
2024-08-06,설계,상세 설계,LNGC-240964,80.0,69.0,7,1,3,없음
2024-08-08,설계,상세 설계,LNGC-240964,80.0,100.0,9,9,0,없음
2024-08-24,자재 준비 및 가공,가공,LNGC-240964,30.0,17.0,34,21,4,없음
2024-08-28,자재 준비 및 가공,가공,LNGC-240964,30.0,97.0,27,10,1,없음
2024-08-09,자재 준비 및 가공,강판 절단,LNGC-240964,5.0,0.0,13,2,3,없음
2024-08-10,자재 준비 및 가공,강판 절단,LNGC-240964,5.0,10.0,18,13,4,없음
2024-08-12,자재 준비 및 가공,강판 절단,LNGC-240964,10.0,35.0,20,2,0,자재 품질 문제로 일부 교체 작업
2024-08-16,자재 준비 및 가공,강판 절단,LNGC-240964,35.0,40.0,6,13,3,없음
2024-08-22,자재 준비 및 가공,강판 절단,LNGC-240964,40.0,100.0,31,22,4,없음
2024-08-04,설계,기본 설계,LNGC-240965,0.0,0.0,36,8,0,없음
2024-08-12,설계,기본 설계,LNGC-240965,0.0,50.0,41,19,4,없음
2024-08-17,설계,기본 설계,LNGC-240965,50.0,100.0,33,9,4,없음
2024-08-25,설계,상세 설계,LNGC-240965,25.0,25.0,46,5,0,없음
2024-08-27,설계,상세 설계,LNGC-240965,25.0,100.0,8,21,1,규제 기관의 검토 및 승인 지연
2024-08-29,자재 준비 및 가공,강판 절단,LNGC-240965,15.0,15.0,18,4,2,없음
2024-08-03,설계,기본 설계,LNGC-240966,45.0,45.0,37,7,1,없음
2024-08-07,설계,기본 설계,LNGC-240966,45.0,75.0,5,10,4,없음
2024-08-13,설계,기본 설계,LNGC-240966,75.0,100.0,40,6,0,없음
2024-08-14,설계,상세 설계,LNGC-240966,75.0,68.0,34,13,3,없음
2024-08-18,설계,상세 설계,LNGC-240966,75.0,83.0,18,17,0,없음
2024-08-19,설계,상세 설계,LNGC-240966,83.0,100.0,12,17,2,규제 기관의 검토 및 승인 지연
2024-08-27,자재 준비 및 가공,가공,LNGC-240966,55.0,41.0,35,18,0,자재 일부 지연 입고
2024-08-28,자재 준비 및 가공,가공,LNGC-240966,55.0,66.0,48,10,0,없음
2024-08-29,자재 준비 및 가공,가공,LNGC-240966,66.0,100.0,44,18,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,LNGC-240966,75.0,67.0,18,14,3,없음
2024-08-21,자재 준비 및 가공,강판 절단,LNGC-240966,75.0,72.0,33,3,1,자재 일부 지연 입고
2024-08-24,자재 준비 및 가공,강판 절단,LNGC-240966,75.0,72.0,10,7,1,없음
2024-08-25,자재 준비 및 가공,강판 절단,LNGC-240966,75.0,100.0,32,8,0,없음
2024-08-06,설계,기본 설계,LNGC-240967,25.0,25.0,27,22,2,없음
2024-08-08,설계,기본 설계,LNGC-240967,25.0,75.0,16,3,0,없음
2024-08-11,설계,기본 설계,LNGC-240967,75.0,100.0,44,1,0,없음
2024-08-13,설계,상세 설계,LNGC-240967,70.0,70.0,29,8,4,없음
2024-08-18,설계,상세 설계,LNGC-240967,70.0,70.0,11,1,4,설계 변경으로 인한 일부 작업 지연
2024-08-23,설계,상세 설계,LNGC-240967,70.0,80.0,24,14,3,없음
2024-08-25,설계,상세 설계,LNGC-240967,80.0,100.0,46,9,3,설계 변경으로 인한 일부 작업 지연
2024-08-29,자재 준비 및 가공,강판 절단,LNGC-240967,35.0,35.0,26,20,0,없음
2024-08-07,설계,기본 설계,LNGC-240968,40.0,40.0,43,18,0,없음
2024-08-08,설계,기본 설계,LNGC-240968,40.0,85.0,39,7,3,없음
2024-08-10,설계,기본 설계,LNGC-240968,85.0,100.0,6,1,3,없음
2024-08-13,설계,상세 설계,LNGC-240968,40.0,33.0,20,3,3,없음
2024-08-14,설계,상세 설계,LNGC-240968,40.0,83.0,12,4,3,없음
2024-08-15,설계,상세 설계,LNGC-240968,83.0,100.0,22,2,2,없음
2024-08-29,자재 준비 및 가공,가공,LNGC-240968,65.0,65.0,42,13,2,없음
2024-08-30,자재 준비 및 가공,가공,LNGC-240968,65.0,100.0,37,5,3,자재 일부 지연 입고
2024-08-21,자재 준비 및 가공,강판 절단,LNGC-240968,40.0,32.0,37,14,4,자재 품질 문제로 일부 교체 작업
2024-08-26,자재 준비 및 가공,강판 절단,LNGC-240968,40.0,100.0,37,16,3,없음
2024-08-05,설계,기본 설계,LNGC-240969,85.0,77.0,37,16,3,없음
2024-08-08,설계,기본 설계,LNGC-240969,85.0,100.0,30,10,0,없음
2024-08-13,설계,상세 설계,LNGC-240969,95.0,85.0,14,6,3,없음
2024-08-16,설계,상세 설계,LNGC-240969,95.0,100.0,9,4,2,없음
2024-08-23,자재 준비 및 가공,가공,LNGC-240969,35.0,30.0,41,15,3,없음
2024-08-27,자재 준비 및 가공,가공,LNGC-240969,35.0,50.0,22,23,4,없음
2024-08-17,자재 준비 및 가공,강판 절단,LNGC-240969,20.0,20.0,18,10,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,LNGC-240969,20.0,100.0,35,21,3,없음
2024-08-02,설계,기본 설계,LNGC-240970,75.0,75.0,42,17,3,없음
2024-08-08,설계,기본 설계,LNGC-240970,75.0,75.0,33,5,0,없음
2024-08-10,설계,기본 설계,LNGC-240970,75.0,100.0,45,13,2,규제 기관의 검토 및 승인 지연
2024-08-16,설계,상세 설계,LNGC-240970,95.0,88.0,27,13,4,없음
2024-08-17,설계,상세 설계,LNGC-240970,95.0,98.0,11,22,4,없음
2024-08-18,설계,상세 설계,LNGC-240970,98.0,100.0,37,5,0,없음
2024-08-25,자재 준비 및 가공,강판 절단,LNGC-240970,35.0,27.0,38,5,0,없음
2024-08-01,설계,기본 설계,LNGC-240971,25.0,20.0,17,6,1,없음
2024-08-03,설계,기본 설계,LNGC-240971,25.0,50.0,35,21,0,없음
2024-08-04,설계,기본 설계,LNGC-240971,50.0,70.0,22,12,4,없음
2024-08-10,설계,기본 설계,LNGC-240971,70.0,75.0,21,13,2,없음
